Id,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
178,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:03 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,122,338,1008
179,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:03 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/mozstd-trackwhite-digest256/1611614019,200,OK,472,475,299831
180,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:03 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/mozstd-trackwhite-digest256/1611614019,200,OK,433,475,299831
181,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:03 CET 2021,GET,https://kit.fontawesome.com/0ce6c392ca.js,200,OK,123,1028,10865
182,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:03 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,206,353,6218
183,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:03 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,206,352,1736
184,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:03 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,279,304,55502
185,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:03 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,160,304,55502
186,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:03 CET 2021,GET,http://molde.idi.ntnu.no:21091/,200,OK,60,339,1622
187,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:03 CET 2021,GET,http://molde.idi.ntnu.no:21091/,200,OK,50,339,1622
188,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,78,353,6218
189,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,79,352,1736
190,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,88,338,1008
191,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,142,352,1736
192,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,147,338,1008
193,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,159,353,6218
194,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,327,304,55502
195,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,285,304,55502
196,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:03 CET 2021,GET,https://snippets.cdn.mozilla.net/6/Firefox/85.0/20210118153634/WINNT_x86_64-msvc/nb-NO/release/Windows_NT%2010.0/default/default/,200,OK,233,519,3
197,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/register.html,200,OK,166,339,3133
198,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/google-trackwhite-digest256/1604686195,200,OK,1073,476,1470328
199,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,https://snippets.cdn.mozilla.net/6/Firefox/85.0/20210118153634/WINNT_x86_64-msvc/nb-NO/release/Windows_NT%2010.0/default/default/,200,OK,262,519,3
200,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/register.html,200,OK,133,339,3133
201,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/records?collection=whats-new-panel&bucket=main,200,OK,83,784,180
202,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,62,352,1736
203,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,62,338,1008
204,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/defaults.js,200,OK,85,349,47
205,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,85,353,6218
206,Thu Feb 04 00:01:03 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/google-trackwhite-digest256/1604686195,200,OK,1227,476,1470328
207,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:04 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/register.js,200,OK,69,352,1267
208,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/whats-new-panel/changeset?_expected=1611670765047,200,OK,116,596,7502
209,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/defaults.js,200,OK,116,349,47
210,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,132,353,6218
211,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,147,338,1008
212,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,116,352,1736
213,Thu Feb 04 00:01:04 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/allow-flashallow-digest256/1490633678,200,OK,138,471,51
214,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/records?collection=whats-new-panel&bucket=main,200,OK,53,784,180
215,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/register.js,200,OK,115,352,1267
216,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://content-signature-2.cdn.mozilla.net/chains/remote-settings.content-signature.mozilla.org-2021-03-22-17-58-04.chain,200,OK,55,506,5348
217,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/whats-new-panel/changeset?_expected=1611670765047,200,OK,55,596,7502
218,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/,200,OK,62,339,1622
219,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/allow-flashallow-digest256/1490633678,200,OK,143,471,51
220,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://content-signature-2.cdn.mozilla.net/chains/remote-settings.content-signature.mozilla.org-2021-03-22-17-58-04.chain,200,OK,69,506,5348
221,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/except-flashallow-digest256/1490633678,200,OK,163,471,51
222,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://ka-f.fontawesome.com/releases/v5.15.2/webfonts/free-fa-solid-900.woff,200,OK,117,1284,104280
223,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/,200,OK,57,339,1622
224,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/block-flash-digest256/1604686195,200,OK,141,473,6645
225,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,101,352,1736
226,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/except-flashallow-digest256/1490633678,200,OK,130,471,51
227,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,97,338,1008
228,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,157,353,6218
229,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://ka-f.fontawesome.com/releases/v5.15.2/webfonts/free-fa-solid-900.woff,200,OK,98,1293,104280
230,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,60,338,1008
231,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,189,304,55502
232,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,94,352,1736
233,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/block-flash-digest256/1604686195,200,OK,138,473,6645
234,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:05 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,145,353,6218
235,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:06 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,123,304,55502
236,Thu Feb 04 00:01:05 CET 2021,Thu Feb 04 00:01:06 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/except-flash-digest256/1604686195,200,OK,139,471,83
237,Thu Feb 04 00:01:06 CET 2021,Thu Feb 04 00:01:06 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/except-flash-digest256/1604686195,200,OK,138,471,83
238,Thu Feb 04 00:01:06 CET 2021,Thu Feb 04 00:01:06 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/block-flashsubdoc-digest256/1604686195,200,OK,171,474,73398
239,Thu Feb 04 00:01:06 CET 2021,Thu Feb 04 00:01:06 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/block-flashsubdoc-digest256/1604686195,200,OK,161,474,73398
240,Thu Feb 04 00:01:06 CET 2021,Thu Feb 04 00:01:06 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/except-flashsubdoc-digest256/1517935265,200,OK,121,472,115
241,Thu Feb 04 00:01:06 CET 2021,Thu Feb 04 00:01:06 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/except-flashsubdoc-digest256/1517935265,200,OK,120,472,115
242,Thu Feb 04 00:01:06 CET 2021,Thu Feb 04 00:01:06 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/base-fingerprinting-track-digest256/1608186823,200,OK,116,473,3221
243,Thu Feb 04 00:01:06 CET 2021,Thu Feb 04 00:01:06 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/base-fingerprinting-track-digest256/1608186823,200,OK,121,473,3221
244,Thu Feb 04 00:01:06 CET 2021,Thu Feb 04 00:01:06 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/base-cryptomining-track-digest256/1604686195,200,OK,171,461,2261
245,Thu Feb 04 00:01:06 CET 2021,Thu Feb 04 00:01:06 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/base-cryptomining-track-digest256/1604686195,200,OK,118,461,2261
246,Thu Feb 04 00:01:06 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/social-tracking-protection-facebook-digest256/1604686195,200,OK,130,472,436
247,Thu Feb 04 00:01:06 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/social-tracking-protection-facebook-digest256/1604686195,200,OK,125,472,436
248,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/social-tracking-protection-linkedin-digest256/1564526481,200,OK,135,472,115
249,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/social-tracking-protection-linkedin-digest256/1564526481,200,OK,154,472,115
250,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/social-tracking-protection-twitter-digest256/1604686195,200,OK,120,472,212
251,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,https://tracking-protection.cdn.mozilla.net/social-tracking-protection-twitter-digest256/1604686195,200,OK,123,472,212
252,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,http://molde.idi.ntnu.no:21091/index.html,200,OK,39,339,1622
253,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,48,338,1008
254,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,50,352,1736
255,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,50,353,6218
256,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,http://molde.idi.ntnu.no:21091/index.html,200,OK,51,339,1622
257,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:07 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,104,304,55502
258,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,64,338,1008
259,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,64,352,1736
260,Thu Feb 04 00:01:07 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,67,353,6218
261,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/,200,OK,47,339,1622
262,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,96,304,55502
263,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,48,338,1008
264,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,48,352,1736
265,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,50,353,6218
266,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/,200,OK,52,339,1622
267,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,101,304,55502
268,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,57,352,1736
269,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,64,338,1008
270,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,64,353,6218
271,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,77,304,55502
272,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/register.html,200,OK,43,339,3133
273,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/register.html,200,OK,45,339,3133
274,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/defaults.js,200,OK,61,349,47
275,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,71,352,1736
276,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,86,338,1008
277,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/register.js,200,OK,67,352,1267
278,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,95,353,6218
279,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,49,338,1008
280,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,53,352,1736
281,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/defaults.js,200,OK,52,349,47
282,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,66,353,6218
283,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/register.js,200,OK,57,352,1267
284,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/,200,OK,48,339,1622
285,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:08 CET 2021,GET,http://molde.idi.ntnu.no:21091/,200,OK,43,339,1622
286,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:09 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,51,352,1736
287,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:09 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,55,338,1008
288,Thu Feb 04 00:01:08 CET 2021,Thu Feb 04 00:01:09 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,57,353,6218
289,Thu Feb 04 00:01:09 CET 2021,Thu Feb 04 00:01:09 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,103,304,55502
290,Thu Feb 04 00:01:09 CET 2021,Thu Feb 04 00:01:09 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,55,338,1008
291,Thu Feb 04 00:01:09 CET 2021,Thu Feb 04 00:01:09 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,59,352,1736
292,Thu Feb 04 00:01:09 CET 2021,Thu Feb 04 00:01:09 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,57,353,6218
293,Thu Feb 04 00:01:09 CET 2021,Thu Feb 04 00:01:09 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,97,304,55502
294,Thu Feb 04 00:01:09 CET 2021,Thu Feb 04 00:01:10 CET 2021,GET,http://molde.idi.ntnu.no:21091/?name=abc,200,OK,39,339,1622
295,Thu Feb 04 00:01:10 CET 2021,Thu Feb 04 00:01:10 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,38,352,1736
296,Thu Feb 04 00:01:10 CET 2021,Thu Feb 04 00:01:10 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,39,338,1008
297,Thu Feb 04 00:01:10 CET 2021,Thu Feb 04 00:01:10 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,50,353,6218
298,Thu Feb 04 00:01:10 CET 2021,Thu Feb 04 00:01:10 CET 2021,GET,http://molde.idi.ntnu.no:21091/?name=abc,200,OK,53,339,1622
299,Thu Feb 04 00:01:10 CET 2021,Thu Feb 04 00:01:10 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,112,304,55502
300,Thu Feb 04 00:01:10 CET 2021,Thu Feb 04 00:01:10 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,48,338,1008
301,Thu Feb 04 00:01:10 CET 2021,Thu Feb 04 00:01:10 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,48,352,1736
302,Thu Feb 04 00:01:10 CET 2021,Thu Feb 04 00:01:10 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,60,353,6218
303,Thu Feb 04 00:01:10 CET 2021,Thu Feb 04 00:01:10 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,101,304,55502
304,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/index.html,200,OK,35,339,1622
305,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,43,338,1008
306,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,43,352,1736
307,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,49,353,6218
308,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/index.html,200,OK,45,339,1622
309,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,97,304,55502
310,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,47,338,1008
311,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,44,352,1736
312,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,50,353,6218
313,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/?name=abc,200,OK,46,339,1622
314,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,101,304,55502
315,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,53,338,1008
316,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,58,352,1736
317,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,68,353,6218
318,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/?name=abc,200,OK,41,339,1622
319,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,101,304,55502
320,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,62,338,1008
321,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,65,352,1736
322,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,79,353,6218
323,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/img/fitness.jpg,200,OK,105,304,55502
324,Thu Feb 04 00:01:11 CET 2021,Thu Feb 04 00:01:11 CET 2021,GET,http://molde.idi.ntnu.no:21091/register.html,200,OK,56,339,3133
325,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,61,338,1008
326,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/defaults.js,200,OK,60,349,47
327,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,72,352,1736
328,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/scripts.js,200,OK,72,353,6218
329,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/register.js,200,OK,68,352,1267
330,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/register.html,200,OK,46,339,3133
331,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/?name=abc,200,OK,45,339,1622
332,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/styles/style.css,200,OK,48,338,1008
333,Thu Feb 04 00:01:12 CET 2021,Thu Feb 04 00:01:12 CET 2021,GET,http://molde.idi.ntnu.no:21091/scripts/navbar.js,200,OK,50,352,1736
